MAG	body_region	Microenvironments	taxonomy_status
MET0330_bin.2	Facial skin	sebaceous	hq_annotation
MET0332_bin.6	Upper limb & hand skin	moist	not_annotated
MET0345_bin.1	Facial skin	sebaceous	hq_annotation
MET0629_bin.1	Scalp & auricular skin	sebaceous	not_annotated
SRR1950722_bin.2	Upper limb & hand skin	moist	hq_annotation
SRR1950724_bin.3	Upper limb & hand skin	moist	hq_annotation
SRR1950737_bin.2	Upper limb & hand skin	moist	hq_annotation
SRR1950755_bin.2	Upper limb & hand skin	moist	final_reannotation
SRR1950756_bin.2	Upper limb & hand skin	moist	hq_annotation
1111525849481795_bin.10	Facial skin	sebaceous	not_annotated
DT2007044650-1_bin.2	Facial skin	sebaceous	not_annotated
1111525849858229_bin.15	Facial skin	sebaceous	final_reannotation
1111525849736936_bin.54	Facial skin	sebaceous	not_annotated
MET0677_bin.22	Upper limb & hand skin	dry	not_annotated
1111525849862995_bin.32	Facial skin	sebaceous	final_reannotation
1111525849486576_bin.49	Facial skin	sebaceous	not_annotated
1111525849858348_bin.13	Facial skin	sebaceous	not_annotated
1111525849736824_bin.1	Facial skin	sebaceous	final_reannotation
1111525849768216_bin.5	Facial skin	sebaceous	final_reannotation
1111525849853811_bin.6	Facial skin	sebaceous	final_reannotation
1111525849478545_bin.8	Facial skin	sebaceous	not_annotated
1111525849479926_bin.34	Facial skin	sebaceous	not_annotated
SRR1950779_bin.6	Upper limb & hand skin	moist	not_annotated
SRR1950780_bin.5	Upper limb & hand skin	moist	not_annotated
1111525849640249_bin.47	Facial skin	sebaceous	final_reannotation
1111525849481190_bin.18	Facial skin	sebaceous	not_annotated
1111525849480937_bin.7	Facial skin	sebaceous	final_reannotation
1111525849755644_bin.94	Facial skin	sebaceous	not_annotated
MET0376_bin.6	Lower limb & foot skin	toenail	final_reannotation
MET0395_bin.7	Lower limb & foot skin	toenail	final_reannotation
1111525849742850_bin.36	Facial skin	sebaceous	not_annotated
1111525849736936_bin.29	Facial skin	sebaceous	final_reannotation
1111525849663683_bin.9	Facial skin	sebaceous	not_annotated
1111525849858229_bin.7	Facial skin	sebaceous	not_annotated
1111525849486576_bin.58	Facial skin	sebaceous	final_reannotation
1111525849640573_bin.37	Facial skin	sebaceous	final_reannotation
1111525849737484_bin.20	Facial skin	sebaceous	final_reannotation
1111525849752591_bin.37	Facial skin	sebaceous	not_annotated
1111525849862212_bin.21	Facial skin	sebaceous	not_annotated
1111525849478674_bin.44	Facial skin	sebaceous	final_reannotation
1111525849480093_bin.17	Facial skin	sebaceous	not_annotated
1111525849645106_bin.7	Facial skin	sebaceous	final_reannotation
1111525849767265_bin.25	Facial skin	sebaceous	not_annotated
1111525849737484_bin.11	Facial skin	sebaceous	not_annotated
1111525849640249_bin.14	Facial skin	sebaceous	final_reannotation
1111525849640249_bin.93	Facial skin	sebaceous	final_reannotation
1111525849854152_bin.39	Facial skin	sebaceous	final_reannotation
1111525849478674_bin.29	Facial skin	sebaceous	not_annotated
1111525849861985_bin.50	Facial skin	sebaceous	final_reannotation
1111525849758776_bin.21	Facial skin	sebaceous	final_reannotation
1111525849767596_bin.13	Facial skin	sebaceous	final_reannotation
1111525849758776_bin.25	Facial skin	sebaceous	not_annotated
1111525849858348_bin.16	Facial skin	sebaceous	final_reannotation
1111525849861985_bin.58	Facial skin	sebaceous	final_reannotation
1111525849478105_bin.29	Facial skin	sebaceous	not_annotated
1111525849478105_bin.7	Facial skin	sebaceous	not_annotated
1111525849479998_bin.56	Facial skin	sebaceous	not_annotated
1111525849480093_bin.53	Facial skin	sebaceous	not_annotated
1111525849486058_bin.12	Facial skin	sebaceous	not_annotated
1111525849660463_bin.11	Facial skin	sebaceous	not_annotated
1111525849742850_bin.54	Facial skin	sebaceous	not_annotated
1111525849742904_bin.21	Facial skin	sebaceous	not_annotated
MET0207_bin.39	Upper limb & hand skin	dry	not_annotated
MET0259_bin.11	Upper limb & hand skin	dry	not_annotated
MET0332_bin.8	Upper limb & hand skin	moist	not_annotated
MET0353_bin.1	Upper limb & hand skin	moist	not_annotated
MET0354_bin.2	Upper limb & hand skin	dry	not_annotated
1111525849645470_bin.12	Facial skin	sebaceous	final_reannotation
1111525849664457_bin.16	Facial skin	sebaceous	not_annotated
1111525849853957_bin.19	Facial skin	sebaceous	not_annotated
1111525849483430_bin.17	Facial skin	sebaceous	not_annotated
1111525849755644_bin.34	Facial skin	sebaceous	final_reannotation
MET0251_bin.33	Lower limb & foot skin	moist	not_annotated
1111525849755644_bin.16	Facial skin	sebaceous	final_reannotation
1111525849478105_bin.6	Facial skin	sebaceous	not_annotated
1111525849481762_bin.6_new	Facial skin	sebaceous	not_annotated
1111525849644767_bin.16	Facial skin	sebaceous	not_annotated
1111525849644767_bin.27	Facial skin	sebaceous	not_annotated
1111525849736575_bin.16	Facial skin	sebaceous	not_annotated
1111525849755644_bin.41	Facial skin	sebaceous	not_annotated
1111525849861015_bin.12	Facial skin	sebaceous	not_annotated
1111525849479998_bin.51	Facial skin	sebaceous	final_reannotation
MET0259_bin.43	Upper limb & hand skin	dry	not_annotated
MET0354_bin.16	Upper limb & hand skin	dry	not_annotated
MET1054_bin.6	Unknown	unknown	not_annotated
MET0353_bin.21	Upper limb & hand skin	moist	final_reannotation
1111525849742850_bin.9	Facial skin	sebaceous	not_annotated
1111525849862568_bin.75	Facial skin	sebaceous	not_annotated
1111525849640249_bin.42	Facial skin	sebaceous	final_reannotation
1111525849481828_bin.26	Facial skin	sebaceous	not_annotated
1111525849743663_bin.11	Facial skin	sebaceous	not_annotated
1111525849771817_bin.21	Facial skin	sebaceous	not_annotated
1111525849854152_bin.50	Facial skin	sebaceous	not_annotated
1111525849859858_bin.8	Facial skin	sebaceous	not_annotated
DP1807004284_bin.17_new	Facial skin	sebaceous	not_annotated
DP1807004434_bin.7	Facial skin	sebaceous	hq_annotation
DP1807004435_bin.19	Facial skin	sebaceous	not_annotated
DP1807004436_bin.8	Facial skin	sebaceous	not_annotated
DP1807004470_bin.3	Facial skin	sebaceous	not_annotated
DP1807004471_bin.4	Facial skin	sebaceous	not_annotated
DP1807004472_bin.4	Facial skin	sebaceous	not_annotated
DP1807004501_bin.4	Facial skin	sebaceous	not_annotated
DP1808006779_bin.21	Facial skin	sebaceous	not_annotated
DP1808006786_bin.14	Facial skin	sebaceous	not_annotated
1111525849662506_bin.2	Facial skin	sebaceous	not_annotated
1111525849744228_bin.24	Facial skin	sebaceous	final_reannotation
1111525849767596_bin.28	Facial skin	sebaceous	final_reannotation
1111525849858814_bin.36	Facial skin	sebaceous	final_reannotation
1111525849854152_bin.28	Facial skin	sebaceous	final_reannotation
1111525849861985_bin.40	Facial skin	sebaceous	final_reannotation
1111525849486260_bin.2	Facial skin	sebaceous	not_annotated
1111525849743403_bin.34	Facial skin	sebaceous	not_annotated
1111525849758776_bin.7	Facial skin	sebaceous	not_annotated
1111525849768216_bin.6	Facial skin	sebaceous	not_annotated
1111525849771817_bin.13	Facial skin	sebaceous	not_annotated
1111525849862568_bin.59	Facial skin	sebaceous	not_annotated
1111525849650039_bin.17	Facial skin	sebaceous	final_reannotation
1111525849737484_bin.26	Facial skin	sebaceous	final_reannotation
1111525849743663_bin.12	Facial skin	sebaceous	final_reannotation
1111525849758776_bin.23	Facial skin	sebaceous	final_reannotation
1111525849859186_bin.8	Facial skin	sebaceous	final_reannotation
1111525849854152_bin.38	Facial skin	sebaceous	final_reannotation
1111525849640249_bin.155	Facial skin	sebaceous	not_annotated
1111525849861985_bin.86	Facial skin	sebaceous	not_annotated
1111525849771817_bin.6	Facial skin	sebaceous	not_annotated
1111525849758776_bin.42	Facial skin	sebaceous	not_annotated
1111525849854152_bin.33	Facial skin	sebaceous	not_annotated
1111525849861985_bin.30	Facial skin	sebaceous	not_annotated
1111525849771545_bin.8	Facial skin	sebaceous	final_reannotation
1111525849771817_bin.36	Facial skin	sebaceous	not_annotated
1111525849854152_bin.42	Facial skin	sebaceous	not_annotated
1111525849853811_bin.41	Facial skin	sebaceous	final_reannotation
1111525849736936_bin.31	Facial skin	sebaceous	final_reannotation
1111525849858348_bin.10	Facial skin	sebaceous	not_annotated
1111525849854152_bin.10	Facial skin	sebaceous	final_reannotation
DSKIN0041-1_bin.25	Facial skin	sebaceous	not_annotated
1111525849486576_bin.34_new	Facial skin	sebaceous	not_annotated
1111525849743575_bin.56	Facial skin	sebaceous	final_reannotation
1111525849743575_bin.81	Facial skin	sebaceous	not_annotated
1111525849858348_bin.6	Facial skin	sebaceous	not_annotated
1111525849861985_bin.67	Facial skin	sebaceous	not_annotated
1111525849486744_bin.56	Facial skin	sebaceous	not_annotated
1111525849736738_bin.4	Facial skin	sebaceous	not_annotated
1111525849737484_bin.22	Facial skin	sebaceous	final_reannotation
1111525849752591_bin.8	Facial skin	sebaceous	not_annotated
1111525849767596_bin.22	Facial skin	sebaceous	not_annotated
1111525849771023_bin.34	Facial skin	sebaceous	not_annotated
1111525849771817_bin.31	Facial skin	sebaceous	not_annotated
1111525849640249_bin.103	Facial skin	sebaceous	final_reannotation
1111525849743575_bin.113	Facial skin	sebaceous	not_annotated
1111525849478674_bin.61	Facial skin	sebaceous	not_annotated
1111525849481954_bin.40	Facial skin	sebaceous	not_annotated
1111525849737037_bin.15_new	Facial skin	sebaceous	not_annotated
MET0658_bin.16_new	Upper limb & hand skin	dry	not_annotated
1111525849480988_bin.1	Facial skin	sebaceous	final_reannotation
1111525849486576_bin.75	Facial skin	sebaceous	final_reannotation
1111525849663614_bin.79	Facial skin	sebaceous	final_reannotation
1111525849736752_bin.44	Facial skin	sebaceous	final_reannotation
1111525849743575_bin.99	Facial skin	sebaceous	final_reannotation
1111525849758776_bin.37	Facial skin	sebaceous	final_reannotation
1111525849758776_bin.47	Facial skin	sebaceous	final_reannotation
1111525849862568_bin.8	Facial skin	sebaceous	final_reannotation
MET0658_bin.11	Upper limb & hand skin	dry	final_reannotation
MET0700_bin.20	Lower limb & foot skin	moist	final_reannotation
DP1807004423_bin.6	Facial skin	sebaceous	not_annotated
DP1807004470_bin.3_new	Facial skin	sebaceous	not_annotated
DP1808006710_bin.21	Facial skin	sebaceous	not_annotated
1111525849480213_bin.12	Facial skin	sebaceous	final_reannotation
1111525849486260_bin.15	Facial skin	sebaceous	final_reannotation
1111525849644360_bin.36	Facial skin	sebaceous	hq_annotation
1111525849668081_bin.15	Facial skin	sebaceous	hq_annotation
1111525849743756_bin.12	Facial skin	sebaceous	final_reannotation
1111525849858868_bin.2	Facial skin	sebaceous	final_reannotation
1111525849859186_bin.17	Facial skin	sebaceous	final_reannotation
1111525849862132_bin.8	Facial skin	sebaceous	final_reannotation
1111525849479196_bin.34	Facial skin	sebaceous	not_annotated
1111525849663614_bin.68	Facial skin	sebaceous	not_annotated
1111525849663740_bin.14	Facial skin	sebaceous	not_annotated
1111525849755361_bin.17	Facial skin	sebaceous	not_annotated
1111525849768046_bin.14_new	Facial skin	sebaceous	not_annotated
1111525849663614_bin.77	Facial skin	sebaceous	final_reannotation
1111525849663614_bin.69	Facial skin	sebaceous	final_reannotation
1111525849663614_bin.91	Facial skin	sebaceous	not_annotated
1111525849478044_bin.12	Facial skin	sebaceous	not_annotated
1111525849483863_bin.20	Facial skin	sebaceous	not_annotated
1111525849736738_bin.5	Facial skin	sebaceous	not_annotated
1111525849858868_bin.20	Facial skin	sebaceous	not_annotated
1111525849753914_bin.31	Facial skin	sebaceous	final_reannotation
1111525849755644_bin.99	Facial skin	sebaceous	not_annotated
1111525849669352_bin.15	Facial skin	sebaceous	not_annotated
1111525849480093_bin.2	Facial skin	sebaceous	final_reannotation
1111525849480213_bin.16	Facial skin	sebaceous	hq_annotation
1111525849480358_bin.16	Facial skin	sebaceous	hq_annotation
1111525849480457_bin.1	Facial skin	sebaceous	final_reannotation
1111525849485004_bin.14	Facial skin	sebaceous	hq_annotation
1111525849486442_bin.32	Facial skin	sebaceous	hq_annotation
1111525849644360_bin.24	Facial skin	sebaceous	hq_annotation
1111525849650039_bin.16	Facial skin	sebaceous	final_reannotation
1111525849743663_bin.10	Facial skin	sebaceous	hq_annotation
1111525849744228_bin.31	Facial skin	sebaceous	hq_annotation
1111525849748616_bin.38	Facial skin	sebaceous	hq_annotation
1111525849758379_bin.17	Facial skin	sebaceous	hq_annotation
1111525849767596_bin.33	Facial skin	sebaceous	hq_annotation
1111525849767822_bin.4	Facial skin	sebaceous	hq_annotation
1111525849853811_bin.54	Facial skin	sebaceous	final_reannotation
1111525849858550_bin.20	Facial skin	sebaceous	final_reannotation
1111525849858958_bin.24	Facial skin	sebaceous	hq_annotation
1111525849859186_bin.16	Facial skin	sebaceous	final_reannotation
DSKIN0041-1_bin.41	Facial skin	sebaceous	hq_annotation
DSKIN0049-1_bin.5	Facial skin	sebaceous	final_reannotation
DP1808006764_bin.18	Facial skin	sebaceous	not_annotated
DP1808006765_bin.13	Facial skin	sebaceous	not_annotated
DP1808006766_bin.5	Facial skin	sebaceous	not_annotated
1111525849638686_bin.13	Facial skin	sebaceous	not_annotated
1111525849736894_bin.18	Facial skin	sebaceous	not_annotated
1111525849737037_bin.3	Facial skin	sebaceous	not_annotated
1111525849486576_bin.9	Facial skin	sebaceous	final_reannotation
1111525849481828_bin.24	Facial skin	sebaceous	not_annotated
1111525849743575_bin.6	Facial skin	sebaceous	not_annotated
1111525849486576_bin.38	Facial skin	sebaceous	not_annotated
1111525849767143_bin.11	Facial skin	sebaceous	not_annotated
1111525849862568_bin.83	Facial skin	sebaceous	not_annotated
MET0658_bin.6_new	Upper limb & hand skin	dry	not_annotated
1111525849480093_bin.55	Facial skin	sebaceous	not_annotated
1111525849478674_bin.42	Facial skin	sebaceous	not_annotated
1111525849640249_bin.77	Facial skin	sebaceous	final_reannotation
1111525849755503_bin.23	Facial skin	sebaceous	final_reannotation
1111525849478674_bin.3	Facial skin	sebaceous	not_annotated
1111525849650090_bin.8	Facial skin	sebaceous	not_annotated
1111525849669408_bin.9	Facial skin	sebaceous	not_annotated
1111525849743575_bin.114	Facial skin	sebaceous	not_annotated
1111525849862568_bin.19	Facial skin	sebaceous	not_annotated
DP1808006666_bin.6	Facial skin	sebaceous	not_annotated
1111525849736894_bin.48	Facial skin	sebaceous	final_reannotation
1111525849478674_bin.59	Facial skin	sebaceous	not_annotated
1111525849486576_bin.43	Facial skin	sebaceous	not_annotated
1111525849486576_bin.48	Facial skin	sebaceous	not_annotated
1111525849736894_bin.31	Facial skin	sebaceous	not_annotated
1111525849758776_bin.53	Facial skin	sebaceous	not_annotated
1111525849862995_bin.36	Facial skin	sebaceous	final_reannotation
DP1807004284_bin.13	Facial skin	sebaceous	not_annotated
DP1807004286_bin.10_new	Facial skin	sebaceous	not_annotated
1111525849486576_bin.28	Facial skin	sebaceous	not_annotated
1111525849858550_bin.37	Facial skin	sebaceous	not_annotated
DP1808006710_bin.25	Facial skin	sebaceous	not_annotated
1111525849480310_bin.22	Facial skin	sebaceous	final_reannotation
1111525849858550_bin.7	Facial skin	sebaceous	final_reannotation
1111525849481954_bin.15	Facial skin	sebaceous	not_annotated
1111525849486260_bin.23	Facial skin	sebaceous	not_annotated
1111525849668977_bin.23	Facial skin	sebaceous	not_annotated
1111525849736894_bin.9	Facial skin	sebaceous	not_annotated
1111525849859858_bin.13	Facial skin	sebaceous	not_annotated
1111525849862568_bin.73	Facial skin	sebaceous	not_annotated
1111525849736894_bin.8	Facial skin	sebaceous	final_reannotation
1111525849640249_bin.87	Facial skin	sebaceous	not_annotated
1111525849743575_bin.54	Facial skin	sebaceous	not_annotated
1111525849862568_bin.71	Facial skin	sebaceous	not_annotated
1111525849650039_bin.23	Facial skin	sebaceous	final_reannotation
1111525849486576_bin.84	Facial skin	sebaceous	not_annotated
1111525849748616_bin.43	Facial skin	sebaceous	not_annotated
1111525849748616_bin.51	Facial skin	sebaceous	not_annotated
1111525849743663_bin.8	Facial skin	sebaceous	not_annotated
1111525849640249_bin.105	Facial skin	sebaceous	final_reannotation
1111525849861985_bin.83	Facial skin	sebaceous	final_reannotation
1111525849758776_bin.60	Facial skin	sebaceous	final_reannotation
1111525849640249_bin.13	Facial skin	sebaceous	final_reannotation
1111525849640249_bin.147	Facial skin	sebaceous	not_annotated
1111525849486576_bin.36	Facial skin	sebaceous	final_reannotation
1111525849758776_bin.46	Facial skin	sebaceous	final_reannotation
1111525849858229_bin.5	Facial skin	sebaceous	not_annotated
1111525849480093_bin.45	Facial skin	sebaceous	final_reannotation
SRR1950782_bin.1	Upper limb & hand skin	moist	not_annotated
1111525849480358_bin.30	Facial skin	sebaceous	final_reannotation
1111525849486260_bin.8	Facial skin	sebaceous	final_reannotation
1111525849748616_bin.50	Facial skin	sebaceous	final_reannotation
1111525849758776_bin.19	Facial skin	sebaceous	not_annotated
1111525849853811_bin.47	Facial skin	sebaceous	final_reannotation
1111525849858550_bin.34	Facial skin	sebaceous	final_reannotation
1111525849737484_bin.28	Facial skin	sebaceous	not_annotated
1111525849758776_bin.16	Facial skin	sebaceous	not_annotated
1111525849853811_bin.49	Facial skin	sebaceous	not_annotated
1111525849861985_bin.21	Facial skin	sebaceous	not_annotated
1111525849478674_bin.14	Facial skin	sebaceous	not_annotated
1111525849480910_bin.18	Facial skin	sebaceous	not_annotated
1111525849481954_bin.23_new	Facial skin	sebaceous	not_annotated
1111525849483863_bin.31	Facial skin	sebaceous	not_annotated
1111525849483863_bin.5	Facial skin	sebaceous	hq_annotation
1111525849644360_bin.33	Facial skin	sebaceous	not_annotated
1111525849667962_bin.4	Facial skin	sebaceous	not_annotated
1111525849737450_bin.12	Facial skin	sebaceous	not_annotated
1111525849743756_bin.7	Facial skin	sebaceous	not_annotated
1111525849768216_bin.24	Facial skin	sebaceous	not_annotated
DP1806001277_bin.3	Facial skin	sebaceous	not_annotated
DP1806001279_bin.2	Facial skin	sebaceous	not_annotated
DP1806001340_bin.1_new	Facial skin	sebaceous	not_annotated
DP1806001340_bin.2	Facial skin	sebaceous	not_annotated
DP1807004325_bin.3	Facial skin	sebaceous	not_annotated
DP1807004401_bin.3	Facial skin	sebaceous	not_annotated
DP1807004434_bin.11	Facial skin	sebaceous	not_annotated
DP1807004435_bin.21	Facial skin	sebaceous	not_annotated
DP1807004436_bin.4	Facial skin	sebaceous	not_annotated
DP1807004504_bin.1	Facial skin	sebaceous	not_annotated
DP1807004505_bin.7	Facial skin	sebaceous	not_annotated
DP1807004557_bin.4	Facial skin	sebaceous	not_annotated
